maakunta;tkg;species;component;year;bm;ala
8;2;3;3;2017;3.58258947053444;NA
8;2;3;3;2018;3.58258947053444;NA
8;2;3;3;2019;3.58258947053444;NA
8;2;3;3;2020;3.58258947053444;NA
8;2;3;3;2021;3.58258947053444;NA
8;2;3;4;2015;1.13250499754063;NA
8;2;3;4;2016;1.13250499754063;91.3846505838406
8;2;3;4;2017;1.13250499754063;NA
8;2;3;4;2018;1.13250499754063;NA
8;2;3;4;2019;1.13250499754063;NA
8;2;3;4;2020;1.13250499754063;NA
8;2;3;4;2021;1.13250499754063;NA
8;2;3;5;2015;0.177741210347465;NA
8;2;3;5;2016;0.177741210347465;91.3846505838406
8;2;3;5;2017;0.177741210347465;NA
8;2;3;5;2018;0.177741210347465;NA
8;2;3;5;2019;0.177741210347465;NA
8;2;3;5;2020;0.177741210347465;NA
8;2;3;5;2021;0.177741210347465;NA
8;2;3;6;2015;1.8020358273313;NA
8;2;3;6;2016;1.8020358273313;91.3846505838406
8;2;3;6;2017;1.8020358273313;NA
8;2;3;6;2018;1.8020358273313;NA
8;2;3;6;2019;1.8020358273313;NA
8;2;3;6;2020;1.8020358273313;NA
8;2;3;6;2021;1.8020358273313;NA
8;2;3;7;2015;7.14364594219438;NA
8;2;3;7;2016;7.14364594219438;91.3846505838406
8;2;3;7;2017;7.14364594219438;NA
8;2;3;7;2018;7.14364594219438;NA
8;2;3;7;2019;7.14364594219438;NA
8;2;3;7;2020;7.14364594219438;NA
8;2;3;7;2021;7.14364594219438;NA
8;4;1;1;2015;44.3524642819616;NA
8;4;1;1;2016;44.3524642819616;74.5294432722807
8;4;1;1;2017;44.3524642819616;NA
8;4;1;1;2018;44.3524642819616;NA
8;4;1;1;2019;44.3524642819616;NA
8;4;1;1;2020;44.3524642819616;NA
8;4;1;1;2021;44.3524642819616;NA
8;4;1;2;2015;3.53091530663648;NA
8;4;1;2;2016;3.53091530663648;74.5294432722807
8;4;1;2;2017;3.53091530663648;NA
8;4;1;2;2018;3.53091530663648;NA
8;4;1;2;2019;3.53091530663648;NA
8;4;1;2;2020;3.53091530663648;NA
8;4;1;2;2021;3.53091530663648;NA
8;4;1;3;2015;6.29019539168869;NA
8;4;1;3;2016;6.29019539168869;74.5294432722807
8;4;1;3;2017;6.29019539168869;NA
8;4;1;3;2018;6.29019539168869;NA
8;4;1;3;2019;6.29019539168869;NA
8;4;1;3;2020;6.29019539168869;NA
8;4;1;3;2021;6.29019539168869;NA
8;4;1;4;2015;2.5101985853754;NA
8;4;1;4;2016;2.5101985853754;74.5294432722807
8;4;1;4;2017;2.5101985853754;NA
8;4;1;4;2018;2.5101985853754;NA
8;4;1;4;2019;2.5101985853754;NA
8;4;1;4;2020;2.5101985853754;NA
8;4;1;4;2021;2.5101985853754;NA
8;4;1;5;2015;2.33037920705836;NA
8;4;1;5;2016;2.33037920705836;74.5294432722807
8;4;1;5;2017;2.33037920705836;NA
8;4;1;5;2018;2.33037920705836;NA
8;4;1;5;2019;2.33037920705836;NA
8;4;1;5;2020;2.33037920705836;NA
8;4;1;5;2021;2.33037920705836;NA
8;4;1;6;2015;3.66260409309372;NA
8;4;1;6;2016;3.66260409309372;74.5294432722807
8;4;1;6;2017;3.66260409309372;NA
8;4;1;6;2018;3.66260409309372;NA
8;4;1;6;2019;3.66260409309372;NA
8;4;1;6;2020;3.66260409309372;NA
8;4;1;6;2021;3.66260409309372;NA
8;4;1;7;2015;10.6629356843672;NA
8;4;1;7;2016;10.6629356843672;74.5294432722807
8;4;1;7;2017;10.6629356843672;NA
8;4;1;7;2018;10.6629356843672;NA
8;4;1;7;2019;10.6629356843672;NA
8;4;1;7;2020;10.6629356843672;NA
8;4;1;7;2021;10.6629356843672;NA
8;4;2;1;2015;5.53440876676135;NA
8;4;2;1;2016;5.53440876676135;74.5294432722807
8;4;2;1;2017;5.53440876676135;NA
8;4;2;1;2018;5.53440876676135;NA
8;4;2;1;2019;5.53440876676135;NA
8;4;2;1;2020;5.53440876676135;NA
8;4;2;1;2021;5.53440876676135;NA
8;4;2;2;2015;0.804249570352366;NA
8;4;2;2;2016;0.804249570352366;74.5294432722807
8;4;2;2;2017;0.804249570352366;NA
8;4;2;2;2018;0.804249570352366;NA
8;4;2;2;2019;0.804249570352366;NA
8;4;2;2;2020;0.804249570352366;NA
8;4;2;2;2021;0.804249570352366;NA
8;4;2;3;2015;1.74253104050145;NA
8;4;2;3;2016;1.74253104050145;74.5294432722807
8;4;2;3;2017;1.74253104050145;NA
8;4;2;3;2018;1.74253104050145;NA
8;4;2;3;2019;1.74253104050145;NA
8;4;2;3;2020;1.74253104050145;NA
8;4;2;3;2021;1.74253104050145;NA
8;4;2;4;2015;1.36969439262151;NA
8;4;2;4;2016;1.36969439262151;74.5294432722807
8;4;2;4;2017;1.36969439262151;NA
8;4;2;4;2018;1.36969439262151;NA
8;4;2;4;2019;1.36969439262151;NA
8;4;2;4;2020;1.36969439262151;NA
8;4;2;4;2021;1.36969439262151;NA
8;4;2;5;2015;0.379519173466347;NA
8;4;2;5;2016;0.379519173466347;74.5294432722807
8;4;2;5;2017;0.379519173466347;NA
8;4;2;5;2018;0.379519173466347;NA
8;4;2;5;2019;0.379519173466347;NA
8;4;2;5;2020;0.379519173466347;NA
8;4;2;5;2021;0.379519173466347;NA
8;4;2;6;2015;0.608769829415916;NA
8;4;2;6;2016;0.608769829415916;74.5294432722807
8;4;2;6;2017;0.608769829415916;NA
8;4;2;6;2018;0.608769829415916;NA
8;4;2;6;2019;0.608769829415916;NA
8;4;2;6;2020;0.608769829415916;NA
8;4;2;6;2021;0.608769829415916;NA
8;4;2;7;2015;2.69718247867905;NA
8;4;2;7;2016;2.69718247867905;74.5294432722807
8;4;2;7;2017;2.69718247867905;NA
8;4;2;7;2018;2.69718247867905;NA
8;4;2;7;2019;2.69718247867905;NA
8;4;2;7;2020;2.69718247867905;NA
8;4;2;7;2021;2.69718247867905;NA
8;4;3;1;2015;8.40024644953927;NA
8;4;3;1;2016;8.40024644953927;74.5294432722807
8;4;3;1;2017;8.40024644953927;NA
8;4;3;1;2018;8.40024644953927;NA
8;4;3;1;2019;8.40024644953927;NA
8;4;3;1;2020;8.40024644953927;NA
8;4;3;1;2021;8.40024644953927;NA
8;4;3;2;2015;1.62184024456026;NA
8;4;3;2;2016;1.62184024456026;74.5294432722807
8;4;3;2;2017;1.62184024456026;NA
8;4;3;2;2018;1.62184024456026;NA
8;4;3;2;2019;1.62184024456026;NA
8;4;3;2;2020;1.62184024456026;NA
8;4;3;2;2021;1.62184024456026;NA
8;4;3;3;2015;1.7660713975665;NA
8;4;3;3;2016;1.7660713975665;74.5294432722807
8;4;3;3;2017;1.7660713975665;NA
8;4;3;3;2018;1.7660713975665;NA
8;4;3;3;2019;1.7660713975665;NA
8;4;3;3;2020;1.7660713975665;NA
8;4;3;3;2021;1.7660713975665;NA
8;4;3;4;2015;0.702281915583023;NA
8;4;3;4;2016;0.702281915583023;74.5294432722807
8;4;3;4;2017;0.702281915583023;NA
8;4;3;4;2018;0.702281915583023;NA
8;4;3;4;2019;0.702281915583023;NA
8;4;3;4;2020;0.702281915583023;NA
8;4;3;4;2021;0.702281915583023;NA
8;4;3;5;2015;0.112139072647507;NA
8;4;3;5;2016;0.112139072647507;74.5294432722807
8;4;3;5;2017;0.112139072647507;NA
8;4;3;5;2018;0.112139072647507;NA
8;4;3;5;2019;0.112139072647507;NA
8;4;3;5;2020;0.112139072647507;NA
8;4;3;5;2021;0.112139072647507;NA
8;4;3;6;2015;1.20855364636418;NA
8;4;3;6;2016;1.20855364636418;74.5294432722807
8;4;3;6;2017;1.20855364636418;NA
8;4;3;6;2018;1.20855364636418;NA
8;4;3;6;2019;1.20855364636418;NA
8;4;3;6;2020;1.20855364636418;NA
8;4;3;6;2021;1.20855364636418;NA
8;4;3;7;2015;4.16339184500642;NA
8;4;3;7;2016;4.16339184500642;74.5294432722807
8;4;3;7;2017;4.16339184500642;NA
8;4;3;7;2018;4.16339184500642;NA
8;4;3;7;2019;4.16339184500642;NA
8;4;3;7;2020;4.16339184500642;NA
8;4;3;7;2021;4.16339184500642;NA
8;6;1;1;2015;36.297785081;NA
8;6;1;1;2016;36.297785081;58.085627074
8;6;1;1;2017;36.297785081;NA
8;6;1;1;2018;36.297785081;NA
8;6;1;1;2019;36.297785081;NA
8;6;1;1;2020;36.297785081;NA
8;6;1;1;2021;36.297785081;NA
8;6;1;2;2015;3.2981590612;NA
8;6;1;2;2016;3.2981590612;58.085627074
8;6;1;2;2017;3.2981590612;NA
8;6;1;2;2018;3.2981590612;NA
8;6;1;2;2019;3.2981590612;NA
8;6;1;2;2020;3.2981590612;NA
8;6;1;2;2021;3.2981590612;NA
8;6;1;3;2015;5.3659381719;NA
8;6;1;3;2016;5.3659381719;58.085627074
8;6;1;3;2017;5.3659381719;NA
8;6;1;3;2018;5.3659381719;NA
8;6;1;3;2019;5.3659381719;NA
8;6;1;3;2020;5.3659381719;NA
8;6;1;3;2021;5.3659381719;NA
8;6;1;4;2015;2.0414644199;NA
8;6;1;4;2016;2.0414644199;58.085627074
8;6;1;4;2017;2.0414644199;NA
8;6;1;4;2018;2.0414644199;NA
8;6;1;4;2019;2.0414644199;NA
8;6;1;4;2020;2.0414644199;NA
8;6;1;4;2021;2.0414644199;NA
8;6;1;5;2015;1.2782543275;NA
8;6;1;5;2016;1.2782543275;58.085627074
8;6;1;5;2017;1.2782543275;NA
8;6;1;5;2018;1.2782543275;NA
8;6;1;5;2019;1.2782543275;NA
8;6;1;5;2020;1.2782543275;NA
8;6;1;5;2021;1.2782543275;NA
8;6;1;6;2015;3.2249831878;NA
8;6;1;6;2016;3.2249831878;58.085627074
8;6;1;6;2017;3.2249831878;NA
8;6;1;6;2018;3.2249831878;NA
8;6;1;6;2019;3.2249831878;NA
8;6;1;6;2020;3.2249831878;NA
8;6;1;6;2021;3.2249831878;NA
8;6;1;7;2015;9.072353785;NA
8;6;1;7;2016;9.072353785;58.085627074
8;6;1;7;2017;9.072353785;NA
8;6;1;7;2018;9.072353785;NA
8;6;1;7;2019;9.072353785;NA
8;6;1;7;2020;9.072353785;NA
8;6;1;7;2021;9.072353785;NA
8;6;2;1;2015;0.0727719827;NA
8;6;2;1;2016;0.0727719827;58.085627074
8;6;2;1;2017;0.0727719827;NA
8;6;2;1;2018;0.0727719827;NA
8;6;2;1;2019;0.0727719827;NA
8;6;2;1;2020;0.0727719827;NA
8;6;2;1;2021;0.0727719827;NA
8;6;2;2;2015;0.0114486019;NA
8;6;2;2;2016;0.0114486019;58.085627074
8;6;2;2;2017;0.0114486019;NA
8;6;2;2;2018;0.0114486019;NA
8;6;2;2;2019;0.0114486019;NA
8;6;2;2;2020;0.0114486019;NA
8;6;2;2;2021;0.0114486019;NA
8;6;2;3;2015;0.0225130436;NA
8;6;2;3;2016;0.0225130436;58.085627074
8;6;2;3;2017;0.0225130436;NA
8;6;2;3;2018;0.0225130436;NA
8;6;2;3;2019;0.0225130436;NA
8;6;2;3;2020;0.0225130436;NA
8;6;2;3;2021;0.0225130436;NA
8;6;2;4;2015;0.0171173036;NA
8;6;2;4;2016;0.0171173036;58.085627074
8;6;2;4;2017;0.0171173036;NA
8;6;2;4;2018;0.0171173036;NA
8;6;2;4;2019;0.0171173036;NA
8;6;2;4;2020;0.0171173036;NA
8;6;2;4;2021;0.0171173036;NA
8;6;2;5;2015;0.0084377976;NA
8;6;2;5;2016;0.0084377976;58.085627074
8;6;2;5;2017;0.0084377976;NA
8;6;2;5;2018;0.0084377976;NA
8;6;2;5;2019;0.0084377976;NA
8;6;2;5;2020;0.0084377976;NA
8;6;2;5;2021;0.0084377976;NA
8;6;2;6;2015;0.0083434014;NA
8;6;2;6;2016;0.0083434014;58.085627074
8;6;2;6;2017;0.0083434014;NA
8;6;2;6;2018;0.0083434014;NA
8;6;2;6;2019;0.0083434014;NA
8;6;2;6;2020;0.0083434014;NA
8;6;2;6;2021;0.0083434014;NA
8;6;2;7;2015;0.037427814;NA
8;6;2;7;2016;0.037427814;58.085627074
8;6;2;7;2017;0.037427814;NA
8;6;2;7;2018;0.037427814;NA
8;6;2;7;2019;0.037427814;NA
8;6;2;7;2020;0.037427814;NA
8;6;2;7;2021;0.037427814;NA
8;6;3;1;2015;1.4218262036;NA
8;6;3;1;2016;1.4218262036;58.085627074
8;6;3;1;2017;1.4218262036;NA
8;6;3;1;2018;1.4218262036;NA
8;6;3;1;2019;1.4218262036;NA
8;6;3;1;2020;1.4218262036;NA
8;6;3;1;2021;1.4218262036;NA
8;6;3;2;2015;0.257407115;NA
8;6;3;2;2016;0.257407115;58.085627074
8;6;3;2;2017;0.257407115;NA
8;6;3;2;2018;0.257407115;NA
8;6;3;2;2019;0.257407115;NA
8;6;3;2;2020;0.257407115;NA
8;6;3;2;2021;0.257407115;NA
8;6;3;3;2015;0.2177489453;NA
8;6;3;3;2016;0.2177489453;58.085627074
8;6;3;3;2017;0.2177489453;NA
8;6;3;3;2018;0.2177489453;NA
8;6;3;3;2019;0.2177489453;NA
8;6;3;3;2020;0.2177489453;NA
8;6;3;3;2021;0.2177489453;NA
8;6;3;4;2015;0.1248778726;NA
8;6;3;4;2016;0.1248778726;58.085627074
8;6;3;4;2017;0.1248778726;NA
8;6;3;4;2018;0.1248778726;NA
8;6;3;4;2019;0.1248778726;NA
8;6;3;4;2020;0.1248778726;NA
8;6;3;4;2021;0.1248778726;NA
8;6;3;5;2015;0.0130319488;NA
8;6;3;5;2016;0.0130319488;58.085627074
8;6;3;5;2017;0.0130319488;NA
8;6;3;5;2018;0.0130319488;NA
8;6;3;5;2019;0.0130319488;NA
8;6;3;5;2020;0.0130319488;NA
8;6;3;5;2021;0.0130319488;NA
8;6;3;6;2015;0.1615273697;NA
8;6;3;6;2016;0.1615273697;58.085627074
8;6;3;6;2017;0.1615273697;NA
8;6;3;6;2018;0.1615273697;NA
8;6;3;6;2019;0.1615273697;NA
8;6;3;6;2020;0.1615273697;NA
8;6;3;6;2021;0.1615273697;NA
8;6;3;7;2015;0.7340922418;NA
8;6;3;7;2016;0.7340922418;58.085627074
8;6;3;7;2017;0.7340922418;NA
8;6;3;7;2018;0.7340922418;NA
8;6;3;7;2019;0.7340922418;NA
8;6;3;7;2020;0.7340922418;NA
8;6;3;7;2021;0.7340922418;NA
8;7;1;1;2015;0;NA
8;7;1;1;2016;0;0
8;7;1;1;2017;0;NA
8;7;1;1;2018;0;NA
8;7;1;1;2019;0;NA
8;7;1;1;2020;0;NA
8;7;1;1;2021;0;NA
8;7;1;2;2015;0;NA
8;7;1;2;2016;0;0
8;7;1;2;2017;0;NA
8;7;1;2;2018;0;NA
8;7;1;2;2019;0;NA
8;7;1;2;2020;0;NA
8;7;1;2;2021;0;NA
8;7;1;3;2015;0;NA
8;7;1;3;2016;0;0
8;7;1;3;2017;0;NA
8;7;1;3;2018;0;NA
8;7;1;3;2019;0;NA
8;7;1;3;2020;0;NA
8;7;1;3;2021;0;NA
8;7;1;4;2015;0;NA
8;7;1;4;2016;0;0
8;7;1;4;2017;0;NA
8;7;1;4;2018;0;NA
8;7;1;4;2019;0;NA
8;7;1;4;2020;0;NA
8;7;1;4;2021;0;NA
8;7;1;5;2015;0;NA
8;7;1;5;2016;0;0
8;7;1;5;2017;0;NA
8;7;1;5;2018;0;NA
8;7;1;5;2019;0;NA
8;7;1;5;2020;0;NA
8;7;1;5;2021;0;NA
8;7;1;6;2015;0;NA
8;7;1;6;2016;0;0
8;7;1;6;2017;0;NA
8;7;1;6;2018;0;NA
8;7;1;6;2019;0;NA
8;7;1;6;2020;0;NA
8;7;1;6;2021;0;NA
8;7;1;7;2015;0;NA
8;7;1;7;2016;0;0
8;7;1;7;2017;0;NA
8;7;1;7;2018;0;NA
8;7;1;7;2019;0;NA
8;7;1;7;2020;0;NA
8;7;1;7;2021;0;NA
8;7;2;1;2015;0;NA
8;7;2;1;2016;0;0
8;7;2;1;2017;0;NA
8;7;2;1;2018;0;NA
8;7;2;1;2019;0;NA
8;7;2;1;2020;0;NA
8;7;2;1;2021;0;NA
8;7;2;2;2015;0;NA
8;7;2;2;2016;0;0
8;7;2;2;2017;0;NA
8;7;2;2;2018;0;NA
8;7;2;2;2019;0;NA
8;7;2;2;2020;0;NA
8;7;2;2;2021;0;NA
8;7;2;3;2015;0;NA
8;7;2;3;2016;0;0
8;7;2;3;2017;0;NA
8;7;2;3;2018;0;NA
8;7;2;3;2019;0;NA
8;7;2;3;2020;0;NA
8;7;2;3;2021;0;NA
8;7;2;4;2015;0;NA
8;7;2;4;2016;0;0
8;7;2;4;2017;0;NA
8;7;2;4;2018;0;NA
8;7;2;4;2019;0;NA
8;7;2;4;2020;0;NA
8;7;2;4;2021;0;NA
8;7;2;5;2015;0;NA
8;7;2;5;2016;0;0
8;7;2;5;2017;0;NA
8;7;2;5;2018;0;NA
8;7;2;5;2019;0;NA
8;7;2;5;2020;0;NA
8;7;2;5;2021;0;NA
8;7;2;6;2015;0;NA
8;7;2;6;2016;0;0
8;7;2;6;2017;0;NA
8;7;2;6;2018;0;NA
8;7;2;6;2019;0;NA
8;7;2;6;2020;0;NA
8;7;2;6;2021;0;NA
8;7;2;7;2015;0;NA
8;7;2;7;2016;0;0
8;7;2;7;2017;0;NA
8;7;2;7;2018;0;NA
8;7;2;7;2019;0;NA
8;7;2;7;2020;0;NA
8;7;2;7;2021;0;NA
8;7;3;1;2015;0;NA
8;7;3;1;2016;0;0
8;7;3;1;2017;0;NA
8;7;3;1;2018;0;NA
8;7;3;1;2019;0;NA
8;7;3;1;2020;0;NA
8;7;3;1;2021;0;NA
8;7;3;2;2015;0;NA
8;7;3;2;2016;0;0
8;7;3;2;2017;0;NA
8;7;3;2;2018;0;NA
8;7;3;2;2019;0;NA
8;7;3;2;2020;0;NA
8;7;3;2;2021;0;NA
8;7;3;3;2015;0;NA
8;7;3;3;2016;0;0
8;7;3;3;2017;0;NA
8;7;3;3;2018;0;NA
8;7;3;3;2019;0;NA
8;7;3;3;2020;0;NA
8;7;3;3;2021;0;NA
8;7;3;4;2015;0;NA
8;7;3;4;2016;0;0
8;7;3;4;2017;0;NA
8;7;3;4;2018;0;NA
8;7;3;4;2019;0;NA
8;7;3;4;2020;0;NA
8;7;3;4;2021;0;NA
8;7;3;5;2015;0;NA
8;7;3;5;2016;0;0
8;7;3;5;2017;0;NA
8;7;3;5;2018;0;NA
8;7;3;5;2019;0;NA
8;7;3;5;2020;0;NA
8;7;3;5;2021;0;NA
8;7;3;6;2015;0;NA
8;7;3;6;2016;0;0
8;7;3;6;2017;0;NA
8;7;3;6;2018;0;NA
8;7;3;6;2019;0;NA
8;7;3;6;2020;0;NA
8;7;3;6;2021;0;NA
8;7;3;7;2015;0;NA
8;7;3;7;2016;0;0
8;7;3;7;2017;0;NA
8;7;3;7;2018;0;NA
8;7;3;7;2019;0;NA
8;7;3;7;2020;0;NA
8;7;3;7;2021;0;NA
9;1;1;1;2015;21.660690681;NA
9;1;1;1;2016;21.660690681;113.69759379
9;1;1;1;2017;21.660690681;NA
9;1;1;1;2018;21.660690681;NA
9;1;1;1;2019;21.660690681;NA
9;1;1;1;2020;21.660690681;NA
9;1;1;1;2021;21.660690681;NA
9;1;1;2;2015;1.3676307656;NA
9;1;1;2;2016;1.3676307656;113.69759379
9;1;1;2;2017;1.3676307656;NA
9;1;1;2;2018;1.3676307656;NA
9;1;1;2;2019;1.3676307656;NA
9;1;1;2;2020;1.3676307656;NA
9;1;1;2;2021;1.3676307656;NA
9;1;1;3;2015;3.0218256465;NA
9;1;1;3;2016;3.0218256465;113.69759379
9;1;1;3;2017;3.0218256465;NA
9;1;1;3;2018;3.0218256465;NA
9;1;1;3;2019;3.0218256465;NA
9;1;1;3;2020;3.0218256465;NA
9;1;1;3;2021;3.0218256465;NA
9;1;1;4;2015;1.0638811316;NA
9;1;1;4;2016;1.0638811316;113.69759379
9;1;1;4;2017;1.0638811316;NA
9;1;1;4;2018;1.0638811316;NA
9;1;1;4;2019;1.0638811316;NA
9;1;1;4;2020;1.0638811316;NA
9;1;1;4;2021;1.0638811316;NA
9;1;1;5;2015;0.9624494527;NA
9;1;1;5;2016;0.9624494527;113.69759379
9;1;1;5;2017;0.9624494527;NA
9;1;1;5;2018;0.9624494527;NA
9;1;1;5;2019;0.9624494527;NA
9;1;1;5;2020;0.9624494527;NA
9;1;1;5;2021;0.9624494527;NA
9;1;1;6;2015;1.6619119418;NA
9;1;1;6;2016;1.6619119418;113.69759379
9;1;1;6;2017;1.6619119418;NA
9;1;1;6;2018;1.6619119418;NA
9;1;1;6;2019;1.6619119418;NA
9;1;1;6;2020;1.6619119418;NA
9;1;1;6;2021;1.6619119418;NA
9;1;1;7;2015;5.2346575368;NA
9;1;1;7;2016;5.2346575368;113.69759379
9;1;1;7;2017;5.2346575368;NA
9;1;1;7;2018;5.2346575368;NA
9;1;1;7;2019;5.2346575368;NA
9;1;1;7;2020;5.2346575368;NA
9;1;1;7;2021;5.2346575368;NA
9;1;2;1;2015;20.152219554;NA
9;1;2;1;2016;20.152219554;113.69759379
9;1;2;1;2017;20.152219554;NA
9;1;2;1;2018;20.152219554;NA
9;1;2;1;2019;20.152219554;NA
9;1;2;1;2020;20.152219554;NA
9;1;2;1;2021;20.152219554;NA
9;1;2;2;2015;2.4539095026;NA
9;1;2;2;2016;2.4539095026;113.69759379
9;1;2;2;2017;2.4539095026;NA
9;1;2;2;2018;2.4539095026;NA
9;1;2;2;2019;2.4539095026;NA
9;1;2;2;2020;2.4539095026;NA
9;1;2;2;2021;2.4539095026;NA
9;1;2;3;2015;5.4673567679;NA
9;1;2;3;2016;5.4673567679;113.69759379
9;1;2;3;2017;5.4673567679;NA
9;1;2;3;2018;5.4673567679;NA
9;1;2;3;2019;5.4673567679;NA
9;1;2;3;2020;5.4673567679;NA
9;1;2;3;2021;5.4673567679;NA
9;1;2;4;2015;3.8629184804;NA
9;1;2;4;2016;3.8629184804;113.69759379
9;1;2;4;2017;3.8629184804;NA
9;1;2;4;2018;3.8629184804;NA
9;1;2;4;2019;3.8629184804;NA
9;1;2;4;2020;3.8629184804;NA
9;1;2;4;2021;3.8629184804;NA
9;1;2;5;2015;1.0356492313;NA
9;1;2;5;2016;1.0356492313;113.69759379
9;1;2;5;2017;1.0356492313;NA
9;1;2;5;2018;1.0356492313;NA
9;1;2;5;2019;1.0356492313;NA
9;1;2;5;2020;1.0356492313;NA
9;1;2;5;2021;1.0356492313;NA
9;1;2;6;2015;2.004983714;NA
9;1;2;6;2016;2.004983714;113.69759379
9;1;2;6;2017;2.004983714;NA
9;1;2;6;2018;2.004983714;NA
9;1;2;6;2019;2.004983714;NA
9;1;2;6;2020;2.004983714;NA
9;1;2;6;2021;2.004983714;NA
9;1;2;7;2015;7.7216499767;NA
9;1;2;7;2016;7.7216499767;113.69759379
9;1;2;7;2017;7.7216499767;NA
9;1;2;7;2018;7.7216499767;NA
9;1;2;7;2019;7.7216499767;NA
9;1;2;7;2020;7.7216499767;NA
9;1;2;7;2021;7.7216499767;NA
9;1;3;1;2015;21.487715628;NA
9;1;3;1;2016;21.487715628;113.69759379
9;1;3;1;2017;21.487715628;NA
9;1;3;1;2018;21.487715628;NA
9;1;3;1;2019;21.487715628;NA
9;1;3;1;2020;21.487715628;NA
9;1;3;1;2021;21.487715628;NA
9;1;3;2;2015;4.0565834519;NA
9;1;3;2;2016;4.0565834519;113.69759379
9;1;3;2;2017;4.0565834519;NA
9;1;3;2;2018;4.0565834519;NA
9;1;3;2;2019;4.0565834519;NA
9;1;3;2;2020;4.0565834519;NA
9;1;3;2;2021;4.0565834519;NA
9;1;3;3;2015;4.5058905053;NA
9;1;3;3;2016;4.5058905053;113.69759379
9;1;3;3;2017;4.5058905053;NA
9;1;3;3;2018;4.5058905053;NA
9;1;3;3;2019;4.5058905053;NA
9;1;3;3;2020;4.5058905053;NA
9;1;3;3;2021;4.5058905053;NA
9;1;3;4;2015;0.9723393687;NA
9;1;3;4;2016;0.9723393687;113.69759379
9;1;3;4;2017;0.9723393687;NA
9;1;3;4;2018;0.9723393687;NA
9;1;3;4;2019;0.9723393687;NA
9;1;3;4;2020;0.9723393687;NA
9;1;3;4;2021;0.9723393687;NA
9;1;3;5;2015;0.3816993369;NA
9;1;3;5;2016;0.3816993369;113.69759379
9;1;3;5;2017;0.3816993369;NA
9;1;3;5;2018;0.3816993369;NA
9;1;3;5;2019;0.3816993369;NA
9;1;3;5;2020;0.3816993369;NA
9;1;3;5;2021;0.3816993369;NA
9;1;3;6;2015;3.6439658064;NA
9;1;3;6;2016;3.6439658064;113.69759379
9;1;3;6;2017;3.6439658064;NA
9;1;3;6;2018;3.6439658064;NA
9;1;3;6;2019;3.6439658064;NA
9;1;3;6;2020;3.6439658064;NA
9;1;3;6;2021;3.6439658064;NA
9;1;3;7;2015;10.688311042;NA
9;1;3;7;2016;10.688311042;113.69759379
9;1;3;7;2017;10.688311042;NA
9;1;3;7;2018;10.688311042;NA
9;1;3;7;2019;10.688311042;NA
9;1;3;7;2020;10.688311042;NA
9;1;3;7;2021;10.688311042;NA
9;2;1;1;2015;23.9462493710579;NA
9;2;1;1;2016;23.9462493710579;120.948690220545
9;2;1;1;2017;23.9462493710579;NA
9;2;1;1;2018;23.9462493710579;NA
9;2;1;1;2019;23.9462493710579;NA
9;2;1;1;2020;23.9462493710579;NA
9;2;1;1;2021;23.9462493710579;NA
9;2;1;2;2015;1.67231896659077;NA
9;2;1;2;2016;1.67231896659077;120.948690220545
9;2;1;2;2017;1.67231896659077;NA
9;2;1;2;2018;1.67231896659077;NA
9;2;1;2;2019;1.67231896659077;NA
9;2;1;2;2020;1.67231896659077;NA
9;2;1;2;2021;1.67231896659077;NA
9;2;1;3;2015;3.74320094260255;NA
9;2;1;3;2016;3.74320094260255;120.948690220545
9;2;1;3;2017;3.74320094260255;NA
9;2;1;3;2018;3.74320094260255;NA
9;2;1;3;2019;3.74320094260255;NA
9;2;1;3;2020;3.74320094260255;NA
9;2;1;3;2021;3.74320094260255;NA
9;2;1;4;2015;1.32536593294569;NA
9;2;1;4;2016;1.32536593294569;120.948690220545
9;2;1;4;2017;1.32536593294569;NA
9;2;1;4;2018;1.32536593294569;NA
9;2;1;4;2019;1.32536593294569;NA
9;2;1;4;2020;1.32536593294569;NA
9;2;1;4;2021;1.32536593294569;NA
9;2;1;5;2015;0.961087115190893;NA
9;2;1;5;2016;0.961087115190893;120.948690220545
9;2;1;5;2017;0.961087115190893;NA
9;2;1;5;2018;0.961087115190893;NA
9;2;1;5;2019;0.961087115190893;NA
9;2;1;5;2020;0.961087115190893;NA
9;2;1;5;2021;0.961087115190893;NA
9;2;1;6;2015;2.02632650865654;NA
9;2;1;6;2016;2.02632650865654;120.948690220545
9;2;1;6;2017;2.02632650865654;NA
9;2;1;6;2018;2.02632650865654;NA
9;2;1;6;2019;2.02632650865654;NA
9;2;1;6;2020;2.02632650865654;NA
9;2;1;6;2021;2.02632650865654;NA
9;2;1;7;2015;6.34135204833737;NA
9;2;1;7;2016;6.34135204833737;120.948690220545
9;2;1;7;2017;6.34135204833737;NA
9;2;1;7;2018;6.34135204833737;NA
9;2;1;7;2019;6.34135204833737;NA
9;2;1;7;2020;6.34135204833737;NA
9;2;1;7;2021;6.34135204833737;NA
9;2;2;1;2015;21.4830892385603;NA
9;2;2;1;2016;21.4830892385603;120.948690220545
9;2;2;1;2017;21.4830892385603;NA
9;2;2;1;2018;21.4830892385603;NA
9;2;2;1;2019;21.4830892385603;NA
9;2;2;1;2020;21.4830892385603;NA
9;2;2;1;2021;21.4830892385603;NA
9;2;2;2;2015;2.56908313858;NA
9;2;2;2;2016;2.56908313858;120.948690220545
